Channel	Counts
2127.37	28
2128.37	28
2129.37	34
2130.37	31
2131.37	32
2132.37	28
2133.37	35
2134.37	41
2135.37	35
2136.37	32
2137.37	36
2138.37	30
2139.37	36
2140.37	35
2141.37	31
2142.37	40
2143.37	30
2144.37	30
2145.37	32
2146.37	36
2147.37	38
2148.37	34
2149.37	31
2150.37	38
2151.37	41
2152.37	42
2153.37	45
2154.37	29
2155.37	23
2156.37	25
2157.37	32
2158.37	36
2159.37	29
2160.37	48
2161.37	33
2162.37	40
2163.37	33
2164.37	31
2165.37	29
2166.37	27
2167.37	36
2168.37	51
2169.37	29
2170.37	30
2171.37	24
2172.37	33
2173.37	44
2174.37	29
2175.37	31
2176.37	39
2177.37	36
2178.37	36
2179.37	35
2180.37	34
2181.37	20
2182.37	21
2183.37	32
2184.37	31
2185.37	37
2186.37	34
2187.37	31
2188.37	36
2189.37	33
2190.37	27
2191.37	28
2192.37	23
2193.37	40
2194.37	25
2195.37	29
2196.37	34
2197.37	38
2198.37	31
2199.37	32
2200.37	31
2201.37	31
2202.37	28
2203.37	35
2204.37	36
2205.37	31
2206.37	34
2207.37	36
2208.37	34
2209.37	29
2210.36	34
2211.36	45
2212.36	39
2213.36	27
2214.36	34
2215.36	29
2216.36	29
2217.36	33
2218.36	35
2219.36	25
2220.36	31
2221.36	33
2222.36	33
2223.36	33
2224.36	30
2225.36	31
2226.36	38
2227.36	33
2228.36	36
2229.36	26
2230.36	24
2231.36	39
2232.36	32
2233.36	39
2234.36	24
2235.36	30
2236.36	31
2237.36	18
2238.36	34
2239.36	37
2240.36	42
2241.36	27
2242.36	42
2243.36	31
2244.36	35
2245.36	28
2246.36	30
2247.36	42
2248.36	30
2249.36	36
2250.36	34
2251.36	28
2252.36	35
2253.36	38
2254.36	33
2255.36	30
2256.36	28
2257.36	28
2258.36	36
2259.36	39
2260.36	27
2261.36	24
2262.36	33
2263.36	38
2264.36	39
2265.36	31
2266.36	27
2267.36	27
2268.36	32
2269.36	30
2270.36	28
2271.36	36
2272.36	28
2273.36	28
2274.36	32
2275.36	33
2276.36	37
2277.36	24
2278.36	39
2279.36	28
2280.36	30
2281.36	36
2282.36	29
2283.36	23
2284.36	43
2285.36	21
2286.36	27
2287.36	26
2288.36	29
2289.36	28
2290.36	26
2291.36	34
2292.36	35
2293.36	32
2294.36	21
2295.36	30
2296.36	29
2297.36	39
2298.36	28
2299.36	27
2300.36	35
2301.36	29
2302.36	33
2303.36	36
2304.36	40
2305.36	33
2306.36	44
2307.36	36
2308.36	29
2309.36	35
2310.36	35
2311.36	35
2312.36	36
2313.36	29
2314.36	32
2315.36	27
2316.36	30
2317.36	25
2318.36	29
2319.36	31
2320.36	30
2321.36	29
2322.36	29
2323.36	34
2324.36	36
2325.36	37
2326.36	31
2327.36	32
2328.36	31
2329.36	32
2330.36	36
2331.36	30
2332.36	36
2333.36	33
2334.36	37
2335.36	36
2336.36	45
2337.36	36
2338.36	24
2339.36	34
2340.36	28
2341.36	31
2342.36	22
2343.36	33
2344.36	27
2345.36	44
2346.36	35
2347.36	16
2348.36	33
2349.36	32
2350.36	38
2351.36	26
2352.36	31
2353.36	26
2354.36	21
2355.36	22
2356.36	31
2357.36	37
2358.36	30
2359.36	38
2360.36	31
2361.36	17
2362.36	29
2363.36	35
2364.36	28
2365.36	30
2366.36	37
2367.36	25
2368.36	34
2369.36	32
2370.36	35
2371.36	31
2372.36	24
2373.36	35
2374.35	28
2375.35	31
2376.35	31
2377.35	24
2378.35	35
2379.35	24
2380.35	27
2381.35	28
2382.35	30
2383.35	36
2384.35	31
2385.35	34
2386.35	33
2387.35	34
2388.35	34
2389.35	37
2390.35	32
2391.35	35
2392.35	31
2393.35	32
2394.35	28
2395.35	29
2396.35	42
2397.35	46
2398.35	26
2399.35	27
2400.35	28
2401.35	34
2402.35	24
2403.35	30
2404.35	24
2405.35	30
2406.35	33
2407.35	36
2408.35	36
2409.35	23
2410.35	31
2411.35	32
2412.35	27
2413.35	36
2414.35	24
2415.35	40
2416.35	32
2417.35	26
2418.35	36
2419.35	23
2420.35	27
2421.35	35
2422.35	31
2423.35	33
2424.35	31
2425.35	27
2426.35	24
2427.35	33
2428.35	20
2429.35	30
2430.35	29
2431.35	32
2432.35	32
2433.35	22
2434.35	49
2435.35	31
2436.35	34
2437.35	30
2438.35	30
2439.35	31
2440.35	30
2441.35	29
2442.35	29
2443.35	26
2444.35	37
2445.35	27
2446.35	33
2447.35	28
2448.35	24
2449.35	40
2450.35	26
2451.35	28
2452.35	24
2453.35	30
2454.35	35
2455.35	30
2456.35	38
2457.35	22
2458.35	25
2459.35	27
2460.35	37
2461.35	22
2462.35	28
2463.35	34
2464.35	25
2465.35	24
2466.35	34
2467.35	21
2468.35	35
2469.35	35
2470.35	26
2471.35	33
2472.35	34
2473.35	36
2474.35	29
2475.35	21
2476.35	34
2477.35	29
2478.35	30
2479.35	33
2480.35	29
2481.35	30
2482.35	36
2483.35	29
2484.35	23
2485.35	40
2486.35	17
2487.35	33
2488.35	25
2489.35	26
2490.35	22
2491.35	21
2492.35	33
2493.35	35
2494.35	33
2495.35	24
2496.35	27
2497.35	24
2498.35	31
2499.35	27
2500.35	32
2501.35	23
2502.35	33
2503.35	27
2504.35	35
2505.35	23
2506.35	32
2507.35	26
2508.35	25
2509.35	34
2510.35	27
2511.35	20
2512.35	37
2513.35	35
2514.35	27
2515.35	35
2516.35	25
2517.35	25
2518.35	17
2519.35	28
2520.35	32
2521.35	33
2522.35	32
2523.35	27
2524.35	41
2525.35	23
2526.35	29
2527.35	26
2528.35	25
2529.35	38
2530.35	44
2531.35	33
2532.35	26
2533.35	41
2534.35	30
2535.35	30
2536.35	25
2537.35	32
2538.34	29
2539.34	33
2540.34	27
2541.34	33
2542.34	35
2543.34	31
2544.34	24
2545.34	31
2546.34	23
2547.34	27
2548.34	25
2549.34	30
2550.34	29
2551.34	31
2552.34	34
2553.34	28
2554.34	26
2555.34	23
2556.34	31
2557.34	35
2558.34	35
2559.34	19
2560.34	28
2561.34	22
2562.34	37
2563.34	36
2564.34	19
2565.34	33
2566.34	34
2567.34	29
2568.34	31
2569.34	36
2570.34	33
2571.34	26
2572.34	24
2573.34	22
2574.34	26
2575.34	29
2576.34	36
2577.34	30
2578.34	22
2579.34	39
2580.34	24
2581.34	24
2582.34	24
2583.34	19
2584.34	39
2585.34	28
2586.34	31
2587.34	32
2588.34	37
2589.34	44
2590.34	18
2591.34	29
2592.34	34
2593.34	30
2594.34	28
2595.34	33
2596.34	26
2597.34	40
2598.34	31
2599.34	31
2600.34	37
2601.34	34
2602.34	35
2603.34	28
2604.34	34
2605.34	27
2606.34	29
2607.34	25
2608.34	35
2609.34	33
2610.34	37
2611.34	30
2612.34	36
2613.34	35
2614.34	25
2615.34	30
2616.34	24
2617.34	29
2618.34	34
2619.34	27
2620.34	27
2621.34	27
2622.34	19
2623.34	20
2624.34	26
2625.34	27
2626.34	27
2627.34	35
2628.34	22
2629.34	22
2630.34	23
2631.34	23
2632.34	30
2633.34	38
2634.34	22
2635.34	31
2636.34	30
2637.34	26
2638.34	23
2639.34	25
2640.34	24
2641.34	26
2642.34	22
2643.34	20
2644.34	26
2645.34	37
2646.34	24
2647.34	31
2648.34	32
2649.34	30
2650.34	25
2651.34	28
2652.34	32
2653.34	20
2654.34	28
2655.34	35
2656.34	26
2657.34	29
2658.34	29
2659.34	40
2660.34	29
2661.34	27
2662.34	31
2663.34	30
2664.34	24
2665.34	24
2666.34	33
2667.34	30
2668.34	27
2669.34	24
2670.34	21
2671.34	31
2672.34	33
2673.34	32
2674.34	32
2675.34	39
2676.34	29
2677.34	31
2678.34	26
2679.34	26
2680.34	36
2681.34	29
2682.34	30
2683.34	27
2684.34	26
2685.34	27
2686.34	22
2687.34	28
2688.34	33
2689.34	19
2690.34	27
2691.34	29
2692.34	32
2693.34	27
2694.34	32
2695.34	33
2696.34	28
2697.34	24
2698.34	24
2699.34	34
2700.34	28
2701.34	28
2702.33	22
2703.33	21
2704.33	33
2705.33	25
2706.33	18
2707.33	42
2708.33	32
2709.33	34
2710.33	34
2711.33	31
2712.33	29
2713.33	27
2714.33	20
2715.33	26
2716.33	26
2717.33	23
2718.33	24
2719.33	30
2720.33	26
2721.33	28
2722.33	23
2723.33	23
2724.33	31
2725.33	24
2726.33	22
2727.33	19
2728.33	24
2729.33	33
2730.33	24
2731.33	35
2732.33	36
2733.33	36
2734.33	27
2735.33	20
2736.33	26
2737.33	32
2738.33	31
2739.33	37
2740.33	22
2741.33	34
2742.33	27
2743.33	27
2744.33	28
2745.33	24
2746.33	23
2747.33	30
2748.33	24
2749.33	36
2750.33	27
2751.33	28
2752.33	31
2753.33	24
2754.33	35
2755.33	34
2756.33	26
2757.33	29
2758.33	30
2759.33	29
2760.33	27
2761.33	19
2762.33	26
2763.33	36
2764.33	30
2765.33	21
2766.33	29
2767.33	27
2768.33	39
2769.33	22
2770.33	29
2771.33	30
2772.33	25
2773.33	31
2774.33	25
2775.33	18
2776.33	31
2777.33	25
2778.33	32
2779.33	22
2780.33	22
2781.33	28
2782.33	24
2783.33	28
2784.33	17
2785.33	22
2786.33	22
2787.33	27
2788.33	24
2789.33	19
2790.33	22
2791.33	24
2792.33	23
2793.33	22
2794.33	28
2795.33	25
2796.33	24
2797.33	27
2798.33	27
2799.33	36
2800.33	23
2801.33	19
2802.33	24
2803.33	29
2804.33	21
2805.33	36
2806.33	25
2807.33	26
2808.33	20
2809.33	23
2810.33	28
2811.33	25
2812.33	34
2813.33	26
2814.33	30
2815.33	33
2816.33	35
2817.33	33
2818.33	30
2819.33	23
2820.33	25
2821.33	22
2822.33	23
2823.33	33
2824.33	19
2825.33	28
2826.33	27
2827.33	34
2828.33	20
2829.33	27
2830.33	26
2831.33	26
2832.33	29
2833.33	36
2834.33	25
2835.33	30
2836.33	30
2837.33	29
2838.33	28
2839.33	31
2840.33	29
2841.33	33
2842.33	27
2843.33	22
2844.33	26
2845.33	26
2846.33	17
2847.33	29
2848.33	29
2849.33	28
2850.33	30
2851.33	32
2852.33	21
2853.33	27
2854.33	19
2855.33	18
2856.33	25
2857.33	20
2858.33	29
2859.33	18
2860.33	27
2861.33	23
2862.33	20
2863.33	24
2864.33	25
2865.33	20
2866.32	33
2867.32	31
2868.32	28
2869.32	28
2870.32	31
2871.32	24
2872.32	35
2873.32	31
2874.32	25
2875.32	22
2876.32	21
2877.32	27
2878.32	34
2879.32	28
2880.32	23
2881.32	17
2882.32	31
2883.32	40
2884.32	23
2885.32	31
2886.32	19
2887.32	25
2888.32	23
2889.32	25
2890.32	26
2891.32	25
2892.32	30
2893.32	27
2894.32	28
2895.32	13
2896.32	33
2897.32	21
2898.32	23
2899.32	35
2900.32	23
2901.32	22
2902.32	24
2903.32	19
2904.32	24
2905.32	26
2906.32	24
2907.32	24
2908.32	18
2909.32	23
2910.32	24
2911.32	24
2912.32	25
2913.32	24
2914.32	30
2915.32	17
2916.32	30
2917.32	23
2918.32	24
2919.32	13
2920.32	24
2921.32	33
2922.32	31
2923.32	27
2924.32	30
2925.32	30
2926.32	29
2927.32	18
2928.32	21
2929.32	28
2930.32	31
2931.32	21
2932.32	25
2933.32	27
2934.32	34
2935.32	22
2936.32	26
2937.32	24
2938.32	28
2939.32	30
2940.32	30
2941.32	25
2942.32	29
2943.32	19
2944.32	28
2945.32	29
2946.32	27
2947.32	32
2948.32	29
2949.32	21
2950.32	22
2951.32	29
2952.32	28
2953.32	30
2954.32	32
2955.32	21
2956.32	19
2957.32	29
2958.32	36
2959.32	29
2960.32	24
2961.32	31
2962.32	27
2963.32	23
2964.32	32
2965.32	33
2966.32	30
2967.32	27
2968.32	32
2969.32	25
2970.32	33
2971.32	33
2972.32	26
2973.32	32
2974.32	22
2975.32	34
2976.32	41
2977.32	20
2978.32	27
2979.32	33
2980.32	29
2981.32	31
2982.32	21
2983.32	32
2984.32	25
2985.32	27
2986.32	29
2987.32	23
2988.32	34
2989.32	28
2990.32	26
2991.32	29
2992.32	29
2993.32	19
2994.32	26
2995.32	34
2996.32	28
2997.32	27
2998.32	20
2999.32	24
3000.32	21
3001.32	23
3002.32	28
3003.32	23
3004.32	30
3005.32	30
3006.32	16
3007.32	21
3008.32	26
3009.32	12
3010.32	26
3011.32	20
3012.32	26
3013.32	27
3014.32	28
3015.32	30
3016.32	33
3017.32	29
3018.32	28
3019.32	22
3020.32	24
3021.32	27
3022.32	22
3023.32	30
3024.32	21
3025.32	24
3026.32	32
3027.32	22
3028.32	32
3029.32	18
3030.31	22
3031.31	24
3032.31	29
3033.31	33
3034.31	34
3035.31	20
3036.31	24
3037.31	24
3038.31	37
3039.31	28
3040.31	30
3041.31	31
3042.31	28
3043.31	22
3044.31	29
3045.31	29
3046.31	31
3047.31	23
3048.31	23
3049.31	31
3050.31	28
3051.31	25
3052.31	28
3053.31	22
3054.31	23
3055.31	20
3056.31	26
3057.31	26
3058.31	18
3059.31	15
3060.31	32
3061.31	26
3062.31	27
3063.31	20
3064.31	24
3065.31	36
3066.31	28
3067.31	24
3068.31	21
3069.31	24
3070.31	37
3071.31	34
3072.31	27
3073.31	34
3074.31	18
3075.31	22
3076.31	27
3077.31	24
3078.31	22
3079.31	22
3080.31	25
3081.31	22
3082.31	26
3083.31	17
3084.31	31
3085.31	24
3086.31	33
3087.31	31
3088.31	22
3089.31	28
3090.31	28
3091.31	24
3092.31	29
3093.31	24
3094.31	21
3095.31	28
3096.31	34
3097.31	18
3098.31	32
3099.31	25
3100.31	38
3101.31	21
3102.31	34
3103.31	25
3104.31	31
3105.31	26
3106.31	36
3107.31	38
3108.31	47
3109.31	23
3110.31	28
3111.31	21
3112.31	12
3113.31	34
3114.31	24
3115.31	34
3116.31	35
3117.31	30
3118.31	40
3119.31	30
3120.31	29
3121.31	29
3122.31	39
3123.31	24
3124.31	31
3125.31	34
3126.31	24
3127.31	27
3128.31	27
3129.31	26
3130.31	21
3131.31	29
3132.31	25
3133.31	29
3134.31	29
3135.31	23
3136.31	34
3137.31	21
3138.31	30
3139.31	28
3140.31	35
3141.31	26
3142.31	27
3143.31	28
3144.31	25
3145.31	22
3146.31	24
3147.31	27
3148.31	28
3149.31	26
3150.31	29
3151.31	28
3152.31	24
3153.31	22
3154.31	33
3155.31	25
3156.31	33
3157.31	21
3158.31	33
3159.31	22
3160.31	27
3161.31	29
3162.31	17
3163.31	35
3164.31	23
3165.31	26
3166.31	32
3167.31	21
3168.31	29
3169.31	22
3170.31	38
3171.31	27
3172.31	26
3173.31	28
3174.31	32
3175.31	30
3176.31	24
3177.31	29
3178.31	34
3179.31	22
3180.31	25
3181.31	23
3182.31	22
3183.31	33
3184.31	22
3185.31	20
3186.31	23
3187.31	26
3188.31	29
3189.31	17
3190.31	24
3191.31	14
3192.31	29
3193.31	29
3194.3	23
3195.3	27
3196.3	29
3197.3	11
3198.3	23
3199.3	37
3200.3	33
3201.3	33
3202.3	27
3203.3	25
3204.3	25
3205.3	28
3206.3	22
3207.3	28
3208.3	30
3209.3	24
3210.3	35
3211.3	26
3212.3	32
3213.3	23
3214.3	23
3215.3	32
3216.3	27
3217.3	31
3218.3	24
3219.3	29
3220.3	24
3221.3	28
3222.3	19
3223.3	26
3224.3	25
3225.3	29
3226.3	27
3227.3	32
3228.3	28
3229.3	22
3230.3	23
3231.3	30
3232.3	30
3233.3	33
3234.3	22
3235.3	27
3236.3	31
3237.3	20
3238.3	22
3239.3	34
3240.3	25
3241.3	29
3242.3	22
3243.3	30
3244.3	34
3245.3	32
3246.3	25
3247.3	28
3248.3	23
3249.3	26
3250.3	26
3251.3	28
3252.3	26
3253.3	12
3254.3	19
3255.3	27
3256.3	23
3257.3	30
3258.3	25
3259.3	22
3260.3	31
3261.3	28
3262.3	21
3263.3	27
3264.3	20
3265.3	21
3266.3	28
3267.3	25
3268.3	28
3269.3	20
3270.3	19
3271.3	24
3272.3	26
3273.3	31
3274.3	23
3275.3	27
3276.3	28
3277.3	32
3278.3	24
3279.3	25
3280.3	16
3281.3	18
3282.3	24
3283.3	35
3284.3	25
3285.3	37
3286.3	24
3287.3	31
3288.3	26
3289.3	25
3290.3	29
3291.3	29
3292.3	33
3293.3	26
3294.3	21
3295.3	14
3296.3	23
3297.3	27
3298.3	27
3299.3	20
3300.3	37
3301.3	29
3302.3	28
3303.3	29
3304.3	26
3305.3	19
3306.3	28
3307.3	32
3308.3	24
3309.3	23
3310.3	32
3311.3	32
3312.3	37
3313.3	30
3314.3	32
3315.3	25
3316.3	23
3317.3	21
3318.3	27
3319.3	23
3320.3	35
3321.3	22
3322.3	30
3323.3	26
3324.3	22
3325.3	35
3326.3	30
3327.3	30
3328.3	28
3329.3	21
3330.3	31
3331.3	25
3332.3	21
3333.3	29
3334.3	22
3335.3	24
3336.3	29
3337.3	26
3338.3	21
3339.3	23
3340.3	20
3341.3	27
3342.3	22
3343.3	23
3344.3	22
3345.3	28
3346.3	29
3347.3	25
3348.3	24
3349.3	27
3350.3	28
3351.3	30
3352.3	28
3353.3	15
3354.3	24
3355.3	27
3356.3	16
3357.3	24
3358.29	30
3359.29	28
3360.29	32
3361.29	28
3362.29	29
3363.29	24
3364.29	18
3365.29	21
3366.29	18
3367.29	15
3368.29	27
3369.29	19
3370.29	34
3371.29	26
3372.29	27
3373.29	19
3374.29	23
3375.29	30
3376.29	17
3377.29	17
3378.29	32
3379.29	22
3380.29	41
3381.29	22
3382.29	26
3383.29	31
3384.29	26
3385.29	31
3386.29	32
3387.29	26
3388.29	18
3389.29	33
3390.29	27
3391.29	19
3392.29	32
3393.29	25
3394.29	25
3395.29	36
3396.29	24
3397.29	21
3398.29	26
3399.29	23
3400.29	24
3401.29	32
3402.29	20
3403.29	25
3404.29	18
3405.29	26
3406.29	29
3407.29	22
3408.29	20
3409.29	20
3410.29	19
3411.29	28
3412.29	21
3413.29	22
3414.29	29
3415.29	20
3416.29	22
3417.29	21
3418.29	23
3419.29	23
3420.29	24
3421.29	33
3422.29	22
3423.29	19
3424.29	22
3425.29	26
3426.29	23
3427.29	29
3428.29	19
3429.29	35
3430.29	20
3431.29	22
3432.29	27
3433.29	25
3434.29	19
3435.29	26
3436.29	23
3437.29	34
3438.29	23
3439.29	23
3440.29	28
3441.29	31
3442.29	25
3443.29	32
3444.29	16
3445.29	16
3446.29	21
3447.29	24
3448.29	30
3449.29	35
3450.29	26
3451.29	27
3452.29	22
3453.29	21
3454.29	20
3455.29	23
3456.29	30
3457.29	14
3458.29	21
3459.29	23
3460.29	21
3461.29	25
3462.29	26
3463.29	21
3464.29	28
3465.29	18
3466.29	18
3467.29	32
3468.29	19
3469.29	17
3470.29	24
3471.29	25
3472.29	34
3473.29	17
3474.29	24
3475.29	17
3476.29	31
3477.29	24
3478.29	17
3479.29	27
3480.29	25
3481.29	21
3482.29	19
3483.29	21
3484.29	20
3485.29	24
3486.29	26
3487.29	21
3488.29	27
3489.29	20
3490.29	20
3491.29	28
3492.29	28
3493.29	27
3494.29	30
3495.29	20
3496.29	21
3497.29	24
3498.29	18
3499.29	19
3500.29	18
3501.29	22
3502.29	24
3503.29	24
3504.29	29
3505.29	14
3506.29	20
3507.29	22
3508.29	24
3509.29	22
3510.29	30
3511.29	12
3512.29	17
3513.29	19
3514.29	16
3515.29	15
3516.29	34
3517.29	16
3518.29	31
3519.29	15
3520.29	21
3521.29	21
3522.28	27
3523.28	23
3524.28	26
3525.28	22
3526.28	21
3527.28	26
3528.28	18
3529.28	26
3530.28	20
3531.28	16
3532.28	20
3533.28	25
3534.28	20
3535.28	17
3536.28	21
3537.28	19
3538.28	18
3539.28	22
3540.28	19
3541.28	22
3542.28	26
3543.28	25
3544.28	22
3545.28	27
3546.28	24
3547.28	28
3548.28	20
3549.28	17
3550.28	22
3551.28	28
3552.28	22
3553.28	16
3554.28	28
3555.28	15
3556.28	19
3557.28	19
3558.28	26
3559.28	25
3560.28	22
3561.28	17
3562.28	26
3563.28	21
3564.28	26
3565.28	27
3566.28	9
3567.28	22
3568.28	23
3569.28	16
3570.28	21
3571.28	18
3572.28	15
3573.28	11
3574.28	18
3575.28	24
3576.28	22
3577.28	13
3578.28	16
3579.28	14
3580.28	17
3581.28	23
3582.28	23
3583.28	20
3584.28	16
3585.28	15
3586.28	17
3587.28	28
3588.28	19
3589.28	22
3590.28	14
3591.28	15
3592.28	17
3593.28	18
3594.28	17
3595.28	23
3596.28	17
3597.28	19
3598.28	20
3599.28	21
3600.28	18
3601.28	23
3602.28	18
3603.28	22
3604.28	12
3605.28	19
3606.28	30
3607.28	20
3608.28	23
3609.28	20
3610.28	17
3611.28	19
3612.28	15
3613.28	12
3614.28	17
3615.28	22
3616.28	18
3617.28	22
3618.28	12
3619.28	15
3620.28	17
3621.28	10
3622.28	25
3623.28	21
3624.28	16
3625.28	12
3626.28	22
3627.28	18
3628.28	15
3629.28	19
3630.28	19
3631.28	27
3632.28	14
3633.28	16
3634.28	19
3635.28	12
3636.28	17
3637.28	17
3638.28	20
3639.28	13
3640.28	19
3641.28	26
3642.28	11
3643.28	13
3644.28	14
3645.28	17
3646.28	17
3647.28	18
3648.28	23
3649.28	15
3650.28	17
3651.28	11
3652.28	19
3653.28	14
3654.28	14
3655.28	17
3656.28	22
3657.28	18
3658.28	18
3659.28	12
3660.28	14
3661.28	15
3662.28	12
3663.28	18
3664.28	22
3665.28	20
3666.28	19
3667.28	13
3668.28	18
3669.28	17
3670.28	10
3671.28	17
3672.28	17
3673.28	15
3674.28	15
3675.28	13
3676.28	25
3677.28	7
3678.28	15
3679.28	13
3680.28	11
3681.28	17
3682.28	7
3683.28	18
3684.28	12
3685.28	17
3686.27	14
3687.27	17
3688.27	14
3689.27	21
3690.27	7
3691.27	19
3692.27	13
3693.27	11
3694.27	13
3695.27	25
3696.27	15
3697.27	12
3698.27	19
3699.27	12
3700.27	9
3701.27	13
3702.27	14
3703.27	8
3704.27	16
3705.27	11
3706.27	13
3707.27	14
3708.27	12
3709.27	14
3710.27	19
3711.27	19
3712.27	15
3713.27	11
3714.27	14
3715.27	12
3716.27	15
3717.27	14
3718.27	11
3719.27	16
3720.27	14
3721.27	18
3722.27	11
3723.27	6
3724.27	19
3725.27	11
3726.27	16
3727.27	11
3728.27	17
3729.27	22
3730.27	15
3731.27	14
3732.27	10
3733.27	13
3734.27	15
3735.27	11
3736.27	15
3737.27	14
3738.27	12
3739.27	20
3740.27	10
3741.27	13
3742.27	12
3743.27	17
3744.27	12
3745.27	13
3746.27	17
3747.27	19
3748.27	19
3749.27	12
3750.27	6
3751.27	15
3752.27	10
3753.27	10
3754.27	13
3755.27	19
3756.27	11
3757.27	17
3758.27	15
3759.27	8
3760.27	15
3761.27	13
3762.27	17
3763.27	9
3764.27	14
3765.27	11
3766.27	20
3767.27	9
3768.27	6
3769.27	10
3770.27	12
3771.27	16
3772.27	12
3773.27	14
3774.27	10
3775.27	16
3776.27	8
3777.27	11
3778.27	12
3779.27	12
3780.27	10
3781.27	17
3782.27	11
3783.27	13
3784.27	10
3785.27	14
3786.27	11
3787.27	12
3788.27	16
3789.27	6
3790.27	12
3791.27	9
3792.27	18
3793.27	13
3794.27	11
3795.27	8
3796.27	4
3797.27	9
3798.27	16
3799.27	12
3800.27	14
3801.27	13
3802.27	15
3803.27	4
3804.27	8
3805.27	18
3806.27	13
3807.27	7
3808.27	11
3809.27	13
3810.27	6
3811.27	12
3812.27	9
3813.27	10
3814.27	10
3815.27	3
3816.27	6
3817.27	11
3818.27	12
3819.27	10
3820.27	9
3821.27	9
3822.27	8
3823.27	17
3824.27	13
3825.27	11
3826.27	8
3827.27	11
3828.27	14
3829.27	9
3830.27	12
3831.27	14
3832.27	7
3833.27	14
3834.27	11
3835.27	3
3836.27	8
3837.27	9
3838.27	11
3839.27	18
3840.27	8
3841.27	9
3842.27	13
3843.27	10
3844.27	14
3845.27	12
3846.27	14
3847.27	14
3848.27	13
3849.27	8
3850.26	9
3851.26	6
3852.26	8
3853.26	12
3854.26	9
3855.26	5
3856.26	7
3857.26	3
3858.26	9
3859.26	8
3860.26	13
3861.26	11
3862.26	7
3863.26	10
3864.26	8
3865.26	8
3866.26	9
3867.26	13
3868.26	7
3869.26	7
3870.26	20
3871.26	16
3872.26	7
3873.26	9
3874.26	5
3875.26	7
3876.26	16
3877.26	10
3878.26	11
3879.26	8
3880.26	11
3881.26	7
3882.26	14
3883.26	5
3884.26	5
3885.26	11
3886.26	11
3887.26	8
3888.26	7
3889.26	11
3890.26	10
3891.26	9
3892.26	6
3893.26	20
3894.26	4
3895.26	11
3896.26	4
3897.26	8
3898.26	8
3899.26	12
3900.26	3
3901.26	7
3902.26	9
3903.26	4
3904.26	9
3905.26	10
3906.26	13
3907.26	8
3908.26	7
3909.26	4
3910.26	5
3911.26	10
3912.26	11
3913.26	10
3914.26	4
3915.26	7
3916.26	14
3917.26	9
3918.26	6
3919.26	12
3920.26	9
3921.26	12
3922.26	13
3923.26	8
3924.26	16
3925.26	5
3926.26	13
3927.26	7
3928.26	10
3929.26	10
3930.26	7
3931.26	6
3932.26	22
3933.26	11
3934.26	14
3935.26	13
3936.26	6
3937.26	8
3938.26	7
3939.26	11
3940.26	6
3941.26	13
3942.26	8
3943.26	12
3944.26	13
3945.26	14
3946.26	4
3947.26	9
3948.26	13
3949.26	12
3950.26	10
3951.26	14
3952.26	6
3953.26	6
3954.26	11
3955.26	3
3956.26	10
3957.26	10
3958.26	13
3959.26	18
3960.26	4
3961.26	12
3962.26	9
3963.26	9
3964.26	11
3965.26	12
3966.26	11
3967.26	9
3968.26	10
3969.26	12
3970.26	13
3971.26	10
3972.26	14
3973.26	7
3974.26	10
3975.26	7
3976.26	8
3977.26	8
3978.26	11
3979.26	9
3980.26	9
3981.26	9
3982.26	7
3983.26	8
3984.26	14
3985.26	12
3986.26	6
3987.26	14
3988.26	12
3989.26	8
3990.26	10
3991.26	9
3992.26	9
3993.26	13
3994.26	4
3995.26	8
3996.26	11
3997.26	9
3998.26	6
3999.26	14
4000.26	12
4001.26	7
4002.26	6
4003.26	5
4004.26	7
4005.26	13
4006.26	8
4007.26	6
4008.26	12
4009.26	11
4010.26	10
4011.26	12
4012.26	9
4013.26	8
4014.25	8
4015.25	15
4016.25	9
4017.25	7
4018.25	10
4019.25	6
4020.25	8
4021.25	5
4022.25	8
4023.25	6
4024.25	10
4025.25	10
4026.25	9
4027.25	11
4028.25	8
4029.25	11
4030.25	14
4031.25	7
4032.25	7
4033.25	10
4034.25	16
4035.25	9
4036.25	10
4037.25	8
4038.25	5
4039.25	8
4040.25	8
4041.25	7
4042.25	11
4043.25	9
4044.25	9
4045.25	6
4046.25	11
4047.25	10
4048.25	11
4049.25	7
4050.25	7
4051.25	12
4052.25	15
4053.25	9
4054.25	10
4055.25	10
4056.25	6
4057.25	11
4058.25	11
4059.25	9
4060.25	10
4061.25	7
4062.25	9
4063.25	12
4064.25	9
4065.25	12
4066.25	10
4067.25	10
4068.25	10
4069.25	9
4070.25	9
4071.25	10
4072.25	8
4073.25	6
4074.25	8
4075.25	7
4076.25	9
4077.25	8
4078.25	10
4079.25	11
4080.25	9
4081.25	9
4082.25	12
4083.25	5
4084.25	7
4085.25	9
4086.25	7
4087.25	10
4088.25	6
4089.25	13
4090.25	11
4091.25	14
4092.25	13
4093.25	8
4094.25	14
4095.25	12
4096.25	10
4097.25	10
4098.25	12
4099.25	9
4100.25	8
4101.25	18
4102.25	8
4103.25	9
4104.25	11
4105.25	9
4106.25	9
4107.25	9
4108.25	9
4109.25	9
4110.25	12
4111.25	12
4112.25	10
4113.25	10
4114.25	7
4115.25	8
4116.25	10
4117.25	8
4118.25	15
4119.25	9
4120.25	6
4121.25	9
4122.25	13
4123.25	9
4124.25	8
